Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Avg MPG,Price_Category
Mercedes-Benz,300-Class,1991,Regular Unleaded,158.0,6.0,Automatic,Rear Wheel Drive,4.0,Luxury,Midsize,Sedan,22,17,617,2000,19.5,Budget
Mercedes-Benz,300-Class,1991,Regular Unleaded,177.0,6.0,Automatic,All Wheel Drive,4.0,Luxury,Midsize,Sedan,20,15,617,2105,17.5,Budget
Mercedes-Benz,300-Class,1991,Regular Unleaded,177.0,6.0,Automatic,All Wheel Drive,4.0,Luxury,Midsize,Wagon,18,15,617,2199,16.5,Budget
Mercedes-Benz,300-Class,1991,Regular Unleaded,177.0,6.0,Automatic,Rear Wheel Drive,4.0,Luxury,Midsize,Sedan,22,16,617,2000,19.0,Budget
Mercedes-Benz,300-Class,1991,Regular Unleaded,177.0,6.0,Automatic,Rear Wheel Drive,4.0,Luxury,Large,Sedan,19,15,617,2124,17.0,Budget
Mercedes-Benz,300-Class,1991,Regular Unleaded,228.0,6.0,Manual,Rear Wheel Drive,2.0,"Luxury,Performance",Compact,Convertible,21,14,617,3552,17.5,Budget
Mercedes-Benz,300-Class,1991,Regular Unleaded,217.0,6.0,Automatic,Rear Wheel Drive,2.0,Luxury,Midsize,Coupe,22,15,617,2179,18.5,Budget
Mercedes-Benz,300-Class,1991,Diesel,121.0,5.0,Automatic,Rear Wheel Drive,4.0,"Diesel,Luxury",Midsize,Sedan,30,23,617,2000,26.5,Budget
Mercedes-Benz,300-Class,1992,Diesel,121.0,5.0,Automatic,Rear Wheel Drive,4.0,"Diesel,Luxury",Midsize,Sedan,29,23,617,2000,26.0,Budget
Mercedes-Benz,300-Class,1992,Regular Unleaded,228.0,6.0,Automatic,Rear Wheel Drive,4.0,Luxury,Large,Sedan,17,14,617,2377,15.5,Budget
Mercedes-Benz,300-Class,1992,Regular Unleaded,228.0,6.0,Manual,Rear Wheel Drive,2.0,"Luxury,Performance",Compact,Convertible,21,15,617,3814,18.0,Budget
Mercedes-Benz,300-Class,1992,Regular Unleaded,177.0,6.0,Automatic,All Wheel Drive,4.0,Luxury,Midsize,Sedan,19,15,617,2207,17.0,Budget
Mercedes-Benz,300-Class,1992,Regular Unleaded,177.0,6.0,Automatic,Rear Wheel Drive,4.0,Luxury,Midsize,Wagon,20,15,617,2000,17.5,Budget
Mercedes-Benz,300-Class,1992,Regular Unleaded,217.0,6.0,Automatic,Rear Wheel Drive,2.0,Luxury,Midsize,Coupe,21,15,617,2248,18.0,Budget
Mercedes-Benz,300-Class,1992,Regular Unleaded,177.0,6.0,Automatic,Rear Wheel Drive,4.0,Luxury,Midsize,Sedan,22,16,617,2065,19.0,Budget
Mercedes-Benz,300-Class,1992,Diesel,148.0,6.0,Automatic,Rear Wheel Drive,4.0,"Diesel,Luxury",Large,Sedan,22,18,617,2547,20.0,Budget
Mercedes-Benz,300-Class,1992,Regular Unleaded,177.0,6.0,Automatic,All Wheel Drive,4.0,Luxury,Midsize,Wagon,18,15,617,2282,16.5,Budget
Mercedes-Benz,300-Class,1992,Regular Unleaded,158.0,6.0,Automatic,Rear Wheel Drive,4.0,Luxury,Midsize,Sedan,23,18,617,2000,20.5,Budget
Mercedes-Benz,300-Class,1993,Regular Unleaded,177.0,6.0,Automatic,All Wheel Drive,4.0,Luxury,Midsize,Wagon,19,15,617,2544,17.0,Budget
Mercedes-Benz,300-Class,1993,Regular Unleaded,217.0,6.0,Automatic,Rear Wheel Drive,2.0,Luxury,Midsize,Coupe,22,17,617,2397,19.5,Budget
Mercedes-Benz,300-Class,1993,Diesel,121.0,5.0,Automatic,Rear Wheel Drive,4.0,"Diesel,Luxury",Midsize,Sedan,30,23,617,2000,26.5,Budget
Mercedes-Benz,300-Class,1993,Regular Unleaded,228.0,6.0,Manual,Rear Wheel Drive,2.0,"Luxury,Performance",Compact,Convertible,21,14,617,4174,17.5,Budget
Mercedes-Benz,300-Class,1993,Regular Unleaded,217.0,6.0,Automatic,Rear Wheel Drive,4.0,Luxury,Midsize,Sedan,22,17,617,2187,19.5,Budget
Mercedes-Benz,300-Class,1993,Diesel,148.0,6.0,Automatic,Rear Wheel Drive,4.0,"Diesel,Luxury",Large,Sedan,22,18,617,2729,20.0,Budget
Mercedes-Benz,300-Class,1993,Regular Unleaded,177.0,6.0,Automatic,All Wheel Drive,4.0,Luxury,Midsize,Sedan,19,15,617,2433,17.0,Budget
Mercedes-Benz,300-Class,1993,Regular Unleaded,194.0,6.0,Automatic,Rear Wheel Drive,4.0,Luxury,Midsize,Sedan,23,17,617,2247,20.0,Budget
Mercedes-Benz,300-Class,1993,Regular Unleaded,228.0,6.0,Automatic,Rear Wheel Drive,4.0,Luxury,Large,Sedan,18,14,617,2540,16.0,Budget
Mitsubishi,3000Gt,1997,Regular Unleaded,218.0,6.0,Manual,Front Wheel Drive,2.0,"Hatchback,Performance",Compact,2Dr Hatchback,23,17,436,3941,20.0,Budget
Mitsubishi,3000Gt,1997,Regular Unleaded,161.0,6.0,Manual,Front Wheel Drive,2.0,Hatchback,Compact,2Dr Hatchback,22,17,436,3295,19.5,Budget
Mitsubishi,3000Gt,1997,Regular Unleaded,320.0,6.0,Manual,All Wheel Drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2Dr Hatchback,22,16,436,6008,19.0,Budget
Mitsubishi,3000Gt,1998,Regular Unleaded,320.0,6.0,Manual,All Wheel Drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2Dr Hatchback,22,16,436,6710,19.0,Budget
Mitsubishi,3000Gt,1998,Regular Unleaded,161.0,6.0,Manual,Front Wheel Drive,2.0,Hatchback,Compact,2Dr Hatchback,22,17,436,3701,19.5,Budget
Mitsubishi,3000Gt,1998,Regular Unleaded,218.0,6.0,Manual,Front Wheel Drive,2.0,"Hatchback,Performance",Compact,2Dr Hatchback,23,17,436,4671,20.0,Budget
Mitsubishi,3000Gt,1999,Regular Unleaded,218.0,6.0,Manual,Front Wheel Drive,2.0,"Hatchback,Performance",Compact,2Dr Hatchback,23,17,436,5306,20.0,Budget
Mitsubishi,3000Gt,1999,Regular Unleaded,320.0,6.0,Manual,All Wheel Drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2Dr Hatchback,22,16,436,7600,19.0,Budget
Mitsubishi,3000Gt,1999,Regular Unleaded,161.0,6.0,Manual,Front Wheel Drive,2.0,Hatchback,Compact,2Dr Hatchback,22,17,436,4090,19.5,Budget
Chrysler,300,2015,Regular Unleaded,300.0,6.0,Automatic,All Wheel Drive,4.0,Unknown,Large,Sedan,27,18,1013,37570,22.5,Mid-Range
Chrysler,300,2015,Regular Unleaded,292.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Large,Sedan,31,19,1013,31695,25.0,Mid-Range
Chrysler,300,2015,Regular Unleaded,292.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Large,Sedan,31,19,1013,38070,25.0,Mid-Range
Chrysler,300,2015,Regular Unleaded,292.0,6.0,Automatic,All Wheel Drive,4.0,Unknown,Large,Sedan,27,18,1013,44895,22.5,Mid-Range
Chrysler,300,2015,Regular Unleaded,300.0,6.0,Automatic,Rear Wheel Drive,4.0,Performance,Large,Sedan,31,19,1013,35070,25.0,Mid-Range
Chrysler,300,2015,Regular Unleaded,292.0,6.0,Automatic,Rear Wheel Drive,4.0,Performance,Large,Sedan,31,19,1013,42395,25.0,Mid-Range
Chrysler,300,2015,Regular Unleaded,292.0,6.0,Automatic,All Wheel Drive,4.0,Unknown,Large,Sedan,27,18,1013,34195,22.5,Mid-Range
Chrysler,300,2015,Regular Unleaded,292.0,6.0,Automatic,All Wheel Drive,4.0,Unknown,Large,Sedan,27,18,1013,40570,22.5,Mid-Range
Chrysler,300,2016,Regular Unleaded,300.0,6.0,Automatic,All Wheel Drive,4.0,Unknown,Large,Sedan,27,18,1013,38095,22.5,Mid-Range
Chrysler,300,2016,Regular Unleaded,300.0,6.0,Automatic,Rear Wheel Drive,4.0,Performance,Large,Sedan,31,19,1013,35595,25.0,Mid-Range
Chrysler,300,2016,Regular Unleaded,292.0,6.0,Automatic,All Wheel Drive,4.0,Unknown,Large,Sedan,27,18,1013,45190,22.5,Mid-Range
Chrysler,300,2016,Regular Unleaded,292.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Large,Sedan,31,19,1013,32260,25.0,Mid-Range
Chrysler,300,2016,Regular Unleaded,292.0,6.0,Automatic,All Wheel Drive,4.0,Unknown,Large,Sedan,27,18,1013,37755,22.5,Mid-Range
Chrysler,300,2016,Regular Unleaded,292.0,6.0,Automatic,All Wheel Drive,4.0,Unknown,Large,Sedan,27,18,1013,41055,22.5,Mid-Range
Chrysler,300,2016,Regular Unleaded,300.0,6.0,Automatic,Rear Wheel Drive,4.0,Performance,Large,Sedan,31,19,1013,36090,25.0,Mid-Range
Chrysler,300,2016,Regular Unleaded,292.0,6.0,Automatic,Rear Wheel Drive,4.0,Performance,Large,Sedan,31,19,1013,42690,25.0,Mid-Range
Chrysler,300,2016,Regular Unleaded,292.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Large,Sedan,31,19,1013,38555,25.0,Mid-Range
Chrysler,300,2016,Regular Unleaded,292.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Large,Sedan,31,19,1013,35255,25.0,Mid-Range
Chrysler,300,2016,Regular Unleaded,300.0,6.0,Automatic,All Wheel Drive,4.0,Unknown,Large,Sedan,27,18,1013,38590,22.5,Mid-Range
Chrysler,300,2016,Regular Unleaded,292.0,6.0,Automatic,All Wheel Drive,4.0,Unknown,Large,Sedan,27,18,1013,34760,22.5,Mid-Range
Chrysler,300,2017,Regular Unleaded,292.0,6.0,Automatic,All Wheel Drive,4.0,Unknown,Large,Sedan,27,18,1013,41135,22.5,Mid-Range
Chrysler,300,2017,Regular Unleaded,292.0,6.0,Automatic,All Wheel Drive,4.0,Unknown,Large,Sedan,27,18,1013,45270,22.5,Mid-Range
Chrysler,300,2017,Regular Unleaded,300.0,6.0,Automatic,All Wheel Drive,4.0,Unknown,Large,Sedan,27,18,1013,38670,22.5,Mid-Range
Chrysler,300,2017,Regular Unleaded,292.0,6.0,Automatic,Rear Wheel Drive,4.0,Performance,Large,Sedan,30,19,1013,38635,24.5,Mid-Range
Chrysler,300,2017,Regular Unleaded,300.0,6.0,Automatic,Rear Wheel Drive,4.0,Performance,Large,Sedan,30,19,1013,36170,24.5,Mid-Range
Chrysler,300,2017,Regular Unleaded,300.0,6.0,Automatic,All Wheel Drive,4.0,Unknown,Large,Sedan,27,18,1013,38175,22.5,Mid-Range
Chrysler,300,2017,Regular Unleaded,292.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Large,Sedan,30,19,1013,32340,24.5,Mid-Range
Chrysler,300,2017,Regular Unleaded,292.0,6.0,Automatic,Rear Wheel Drive,4.0,Performance,Large,Sedan,30,19,1013,42770,24.5,Mid-Range
Chrysler,300,2017,Regular Unleaded,292.0,6.0,Automatic,All Wheel Drive,4.0,Unknown,Large,Sedan,27,18,1013,34840,22.5,Mid-Range
Chrysler,300,2017,Regular Unleaded,300.0,6.0,Automatic,Rear Wheel Drive,4.0,Performance,Large,Sedan,30,19,1013,35675,24.5,Mid-Range
Chrysler,300M,2002,Premium Unleaded (Required),250.0,6.0,Automatic,Front Wheel Drive,4.0,Performance,Large,Sedan,24,16,1013,32065,20.0,Mid-Range
Chrysler,300M,2002,Premium Unleaded (Required),250.0,6.0,Automatic,Front Wheel Drive,4.0,Performance,Large,Sedan,24,16,1013,28540,20.0,Budget
Chrysler,300M,2003,Premium Unleaded (Required),255.0,6.0,Automatic,Front Wheel Drive,4.0,Performance,Large,Sedan,25,16,1013,32315,20.5,Mid-Range
Chrysler,300M,2003,Regular Unleaded,250.0,6.0,Automatic,Front Wheel Drive,4.0,Performance,Large,Sedan,25,16,1013,28885,20.5,Budget
Chrysler,300M,2004,Regular Unleaded,250.0,6.0,Automatic,Front Wheel Drive,4.0,Performance,Large,Sedan,25,16,1013,29185,20.5,Budget
Chrysler,300M,2004,Premium Unleaded (Required),255.0,6.0,Automatic,Front Wheel Drive,4.0,Performance,Large,Sedan,25,16,1013,32615,20.5,Mid-Range
Nissan,300Zx,1994,Regular Unleaded,222.0,6.0,Manual,Rear Wheel Drive,2.0,Performance,Compact,Convertible,22,16,2009,2847,19.0,Budget
Nissan,300Zx,1994,Regular Unleaded,222.0,6.0,Manual,Rear Wheel Drive,2.0,Performance,Compact,Coupe,22,16,2009,2488,19.0,Budget
Nissan,300Zx,1994,Regular Unleaded,300.0,6.0,Manual,Rear Wheel Drive,2.0,"Hatchback,Performance",Compact,2Dr Hatchback,22,16,2009,2683,19.0,Budget
Nissan,300Zx,1994,Regular Unleaded,222.0,6.0,Manual,Rear Wheel Drive,2.0,Performance,Compact,Coupe,22,16,2009,2553,19.0,Budget
Nissan,300Zx,1995,Regular Unleaded,300.0,6.0,Manual,Rear Wheel Drive,2.0,Performance,Compact,Coupe,22,16,2009,3049,19.0,Budget
Nissan,300Zx,1995,Regular Unleaded,222.0,6.0,Manual,Rear Wheel Drive,2.0,Performance,Compact,Coupe,22,17,2009,2774,19.5,Budget
Nissan,300Zx,1995,Regular Unleaded,222.0,6.0,Manual,Rear Wheel Drive,2.0,Performance,Compact,Coupe,22,17,2009,2702,19.5,Budget
Nissan,300Zx,1995,Regular Unleaded,222.0,6.0,Manual,Rear Wheel Drive,2.0,Performance,Compact,Convertible,22,17,2009,3101,19.5,Budget
Nissan,300Zx,1996,Regular Unleaded,300.0,6.0,Manual,Rear Wheel Drive,2.0,Performance,Compact,Coupe,22,16,2009,3510,19.0,Budget
Nissan,300Zx,1996,Regular Unleaded,222.0,6.0,Manual,Rear Wheel Drive,2.0,Performance,Compact,Coupe,22,17,2009,3107,19.5,Budget
Nissan,300Zx,1996,Regular Unleaded,222.0,6.0,Manual,Rear Wheel Drive,2.0,Performance,Compact,Convertible,22,17,2009,3624,19.5,Budget
Nissan,300Zx,1996,Regular Unleaded,222.0,6.0,Manual,Rear Wheel Drive,2.0,Performance,Compact,Coupe,22,17,2009,3185,19.5,Budget
Mazda,323,1992,Regular Unleaded,82.0,4.0,Manual,Front Wheel Drive,2.0,Hatchback,Compact,2Dr Hatchback,33,25,586,2000,29.0,Budget
Mazda,323,1993,Regular Unleaded,82.0,4.0,Manual,Front Wheel Drive,2.0,Hatchback,Compact,2Dr Hatchback,33,25,586,2000,29.0,Budget
Mazda,323,1993,Regular Unleaded,82.0,4.0,Manual,Front Wheel Drive,2.0,Hatchback,Compact,2Dr Hatchback,32,24,586,2000,28.0,Budget
Mazda,323,1994,Regular Unleaded,82.0,4.0,Manual,Front Wheel Drive,2.0,Hatchback,Compact,2Dr Hatchback,33,25,586,2000,29.0,Budget
Mercedes-Benz,350-Class,1990,Diesel,134.0,6.0,Automatic,Rear Wheel Drive,4.0,"Diesel,Luxury",Large,Sedan,23,19,617,2144,21.0,Budget
Mercedes-Benz,350-Class,1990,Diesel,134.0,6.0,Automatic,Rear Wheel Drive,4.0,"Diesel,Luxury",Large,Sedan,23,19,617,2098,21.0,Budget
Mercedes-Benz,350-Class,1991,Diesel,134.0,6.0,Automatic,Rear Wheel Drive,4.0,"Diesel,Luxury",Large,Sedan,23,19,617,2178,21.0,Budget
Mercedes-Benz,350-Class,1991,Diesel,134.0,6.0,Automatic,Rear Wheel Drive,4.0,"Diesel,Luxury",Large,Sedan,23,19,617,2311,21.0,Budget
Nissan,350Z,2007,Regular Unleaded,306.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,23,17,2009,36550,20.0,Mid-Range
Nissan,350Z,2007,Regular Unleaded,306.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,23,17,2009,41250,20.0,Mid-Range
Nissan,350Z,2007,Regular Unleaded,306.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,24,17,2009,30600,20.5,Mid-Range
Nissan,350Z,2007,Regular Unleaded,306.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,24,17,2009,37100,20.5,Mid-Range
Nissan,350Z,2007,Regular Unleaded,306.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,25,18,2009,27900,21.5,Budget
Nissan,350Z,2007,Regular Unleaded,306.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,25,18,2009,32700,21.5,Mid-Range
Nissan,350Z,2007,Regular Unleaded,306.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,24,17,2009,40250,20.5,Mid-Range
Nissan,350Z,2007,Regular Unleaded,306.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,24,17,2009,35550,20.5,Mid-Range
Nissan,350Z,2007,Regular Unleaded,306.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,25,18,2009,36100,21.5,Mid-Range
Nissan,350Z,2007,Regular Unleaded,306.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,24,17,2009,33200,20.5,Mid-Range
Nissan,350Z,2007,Regular Unleaded,306.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,24,17,2009,37900,20.5,Mid-Range
Nissan,350Z,2007,Regular Unleaded,306.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,25,18,2009,29600,21.5,Budget
Nissan,350Z,2007,Regular Unleaded,306.0,6.0,Manual,Rear Wheel Drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,25,18,2009,38070,21.5,Mid-Range
Nissan,350Z,2007,Regular Unleaded,306.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,23,17,2009,38900,20.0,Mid-Range
Nissan,350Z,2008,Regular Unleaded,306.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,24,17,2009,33840,20.5,Mid-Range
Nissan,350Z,2008,Regular Unleaded,306.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,24,17,2009,38630,20.5,Mid-Range
Nissan,350Z,2008,Regular Unleaded,306.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,23,17,2009,39630,20.0,Mid-Range
Nissan,350Z,2008,Regular Unleaded,306.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,24,17,2009,37740,20.5,Mid-Range
Nissan,350Z,2008,Regular Unleaded,306.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,23,17,2009,41980,20.0,Mid-Range
Nissan,350Z,2008,Regular Unleaded,306.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,24,17,2009,36280,20.5,Mid-Range
Nissan,350Z,2008,Regular Unleaded,306.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,25,18,2009,36740,21.5,Mid-Range
Nissan,350Z,2008,Regular Unleaded,306.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,24,17,2009,40980,20.5,Mid-Range
Nissan,350Z,2008,Regular Unleaded,306.0,6.0,Manual,Rear Wheel Drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,25,18,2009,38680,21.5,Mid-Range
Nissan,350Z,2008,Regular Unleaded,306.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,25,18,2009,28510,21.5,Budget
Nissan,350Z,2008,Regular Unleaded,306.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,25,18,2009,30210,21.5,Mid-Range
Nissan,350Z,2008,Regular Unleaded,306.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,24,17,2009,31210,20.5,Mid-Range
Nissan,350Z,2008,Regular Unleaded,306.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,25,18,2009,33340,21.5,Mid-Range
Nissan,350Z,2008,Regular Unleaded,306.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,23,17,2009,37280,20.0,Mid-Range
Nissan,350Z,2009,Regular Unleaded,306.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,24,17,2009,41570,20.5,Mid-Range
Nissan,350Z,2009,Regular Unleaded,306.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,24,17,2009,36870,20.5,Mid-Range
Nissan,350Z,2009,Regular Unleaded,306.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,23,17,2009,42570,20.0,Mid-Range
Nissan,350Z,2009,Regular Unleaded,306.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,23,17,2009,37870,20.0,Mid-Range
Nissan,350Z,2009,Regular Unleaded,306.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,24,17,2009,39220,20.5,Mid-Range
Nissan,350Z,2009,Regular Unleaded,306.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,23,17,2009,40220,20.0,Mid-Range
Nissan,370Z,2015,Premium Unleaded (Required),350.0,6.0,Automatic,Rear Wheel Drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790,22.5,Mid-Range
Nissan,370Z,2015,Premium Unleaded (Required),332.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,24,17,2009,48100,20.5,Mid-Range
Nissan,370Z,2015,Premium Unleaded (Required),332.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,26,18,2009,29990,22.0,Budget
Nissan,370Z,2015,Premium Unleaded (Required),332.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,25,18,2009,41820,21.5,Mid-Range
Nissan,370Z,2015,Premium Unleaded (Required),332.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,26,19,2009,31290,22.5,Mid-Range
Nissan,370Z,2015,Premium Unleaded (Required),332.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,26,19,2009,34870,22.5,Mid-Range
Nissan,370Z,2015,Premium Unleaded (Required),332.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,26,18,2009,33570,22.0,Mid-Range
Nissan,370Z,2015,Premium Unleaded (Required),332.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,25,18,2009,46570,21.5,Mid-Range
Nissan,370Z,2015,Premium Unleaded (Required),332.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37970,22.0,Mid-Range
Nissan,370Z,2015,Premium Unleaded (Required),332.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37070,22.0,Mid-Range
Nissan,370Z,2015,Premium Unleaded (Required),332.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,25,18,2009,49400,21.5,Mid-Range
Nissan,370Z,2015,Premium Unleaded (Required),332.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,24,17,2009,45270,20.5,Mid-Range
Nissan,370Z,2015,Premium Unleaded (Required),332.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,26,19,2009,39270,22.5,Mid-Range
Nissan,370Z,2015,Premium Unleaded (Required),350.0,6.0,Manual,Rear Wheel Drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490,22.0,Mid-Range
Nissan,370Z,2015,Premium Unleaded (Required),350.0,6.0,Manual,Rear Wheel Drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990,22.0,Mid-Range
Nissan,370Z,2015,Premium Unleaded (Required),332.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,26,19,2009,38370,22.5,Mid-Range
Nissan,370Z,2015,Premium Unleaded (Required),350.0,6.0,Automatic,Rear Wheel Drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290,22.5,Mid-Range
Nissan,370Z,2016,Premium Unleaded (Required),332.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,25,18,2009,41820,21.5,Mid-Range
Nissan,370Z,2016,Premium Unleaded (Required),332.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,24,17,2009,48100,20.5,Mid-Range
Nissan,370Z,2016,Premium Unleaded (Required),350.0,6.0,Automatic,Rear Wheel Drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290,22.5,Mid-Range
Nissan,370Z,2016,Premium Unleaded (Required),332.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,26,19,2009,39270,22.5,Mid-Range
Nissan,370Z,2016,Premium Unleaded (Required),332.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,26,19,2009,34870,22.5,Mid-Range
Nissan,370Z,2016,Premium Unleaded (Required),350.0,6.0,Manual,Rear Wheel Drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990,22.0,Mid-Range
Nissan,370Z,2016,Premium Unleaded (Required),332.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,26,19,2009,38370,22.5,Mid-Range
Nissan,370Z,2016,Premium Unleaded (Required),332.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,24,17,2009,45270,20.5,Mid-Range
Nissan,370Z,2016,Premium Unleaded (Required),350.0,6.0,Manual,Rear Wheel Drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490,22.0,Mid-Range
Nissan,370Z,2016,Premium Unleaded (Required),332.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,26,18,2009,29990,22.0,Budget
Nissan,370Z,2016,Premium Unleaded (Required),332.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,25,18,2009,46570,21.5,Mid-Range
Nissan,370Z,2016,Premium Unleaded (Required),350.0,6.0,Automatic,Rear Wheel Drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790,22.5,Mid-Range
Nissan,370Z,2016,Premium Unleaded (Required),332.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Convertible,25,18,2009,49400,21.5,Mid-Range
Nissan,370Z,2016,Premium Unleaded (Required),332.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37070,22.0,Mid-Range
Nissan,370Z,2016,Premium Unleaded (Required),332.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,26,19,2009,31290,22.5,Mid-Range
Nissan,370Z,2016,Premium Unleaded (Required),332.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37970,22.0,Mid-Range
Nissan,370Z,2016,Premium Unleaded (Required),332.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,26,18,2009,33570,22.0,Mid-Range
Nissan,370Z,2017,Premium Unleaded (Required),332.0,6.0,Manual,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37970,22.0,Mid-Range
Nissan,370Z,2017,Premium Unleaded (Required),332.0,6.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Compact,Coupe,26,19,2009,38370,22.5,Mid-Range
